"rt","stimulus","key_press","test_part","expected_response","v_cond","v_wordNum","v_colNum","v_correct","trial_type","trial_index","time_elapsed","internal_node_id","id","date","time"
"593","<span style=""color:blue"">Prüfung</span>","65","main","a","1","11","0","1","html-keyboard-response","67","119225","0.0-6.0-1.20","604","1/13/2020","6:30:20 PM"
"923","<span style=""color:green"">Fahrzeug</span>","87","main","w","2","1","1","1","html-keyboard-response","69","121484","0.0-6.0-1.21","604","1/13/2020","6:30:20 PM"
"622","<span style=""color:purple"">Haus</span>","68","main","d","2","2","2","1","html-keyboard-response","71","123737","0.0-6.0-1.22","604","1/13/2020","6:30:20 PM"
"656","<span style=""color:green"">Grab</span>","87","main","w","1","6","1","1","html-keyboard-response","73","125991","0.0-6.0-1.23","604","1/13/2020","6:30:20 PM"
"420","<span style=""color:blue"">Ekel</span>","65","main","a","1","8","0","1","html-keyboard-response","75","128243","0.0-6.0-1.24","604","1/13/2020","6:30:20 PM"
"599","<span style=""color:purple"">Fenster</span>","68","main","d","2","8","2","1","html-keyboard-response","77","130497","0.0-6.0-1.25","604","1/13/2020","6:30:20 PM"
"588","<span style=""color:blue"">Flasche</span>","65","main","a","2","15","0","1","html-keyboard-response","79","132750","0.0-6.0-1.26","604","1/13/2020","6:30:20 PM"
"760","<span style=""color:purple"">Hunger</span>","68","main","d","1","4","2","1","html-keyboard-response","81","135002","0.0-6.0-1.27","604","1/13/2020","6:30:20 PM"
"940","<span style=""color:green"">Stuhl</span>","87","main","w","2","7","1","1","html-keyboard-response","83","137256","0.0-6.0-1.28","604","1/13/2020","6:30:20 PM"
"536","<span style=""color:blue"">Diebstahl</span>","65","main","a","1","14","0","1","html-keyboard-response","85","139508","0.0-6.0-1.29","604","1/13/2020","6:30:20 PM"
"461","<span style=""color:blue"">Krieg</span>","65","main","a","1","5","0","1","html-keyboard-response","87","141761","0.0-6.0-1.30","604","1/13/2020","6:30:20 PM"
"444","<span style=""color:blue"">Schrank</span>","65","main","a","2","3","0","1","html-keyboard-response","89","144013","0.0-6.0-1.31","604","1/13/2020","6:30:20 PM"
