"rt","stimulus","key_press","test_part","expected_response","v_cond","v_wordNum","v_colNum","v_correct","trial_type","trial_index","time_elapsed","internal_node_id","id","date","time"
"502","<span style=""color:green"">Panik</span>","65","main","w","1","12","1","0","html-keyboard-response","63","85245","0.0-6.0-1.19","404","20.1.2020","13:40:52"
"734","<span style=""color:green"">Krieg</span>","87","main","w","1","0","1","1","html-keyboard-response","66","91505","0.0-6.0-1.20","404","20.1.2020","13:40:52"
"592","<span style=""color:blue"">Papier</span>","65","main","a","2","0","0","1","html-keyboard-response","68","93758","0.0-6.0-1.21","404","20.1.2020","13:40:52"
"716","<span style=""color:blue"">Tod</span>","65","main","a","1","2","0","1","html-keyboard-response","70","96012","0.0-6.0-1.22","404","20.1.2020","13:40:52"
"455","<span style=""color:blue"">Diebstahl</span>","65","main","a","1","14","0","1","html-keyboard-response","72","98265","0.0-6.0-1.23","404","20.1.2020","13:40:52"
"571","<span style=""color:purple"">Krankheit</span>","68","main","d","1","13","2","1","html-keyboard-response","74","100520","0.0-6.0-1.24","404","20.1.2020","13:40:52"
"586","<span style=""color:green"">Prüfung</span>","87","main","w","1","6","1","1","html-keyboard-response","76","102774","0.0-6.0-1.25","404","20.1.2020","13:40:52"
"532","<span style=""color:blue"">Stuhl</span>","65","main","a","2","3","0","1","html-keyboard-response","78","105029","0.0-6.0-1.26","404","20.1.2020","13:40:52"
"658","<span style=""color:purple"">Straße</span>","68","main","d","2","11","2","1","html-keyboard-response","80","107284","0.0-6.0-1.27","404","20.1.2020","13:40:52"
"803","<span style=""color:green"">Kälte</span>","87","main","w","1","9","1","1","html-keyboard-response","82","109539","0.0-6.0-1.28","404","20.1.2020","13:40:52"
"458","<span style=""color:green"">Haus</span>","87","main","w","2","1","1","1","html-keyboard-response","84","111791","0.0-6.0-1.29","404","20.1.2020","13:40:52"
"588","<span style=""color:blue"">Pflanze</span>","65","main","a","2","6","0","1","html-keyboard-response","86","114045","0.0-6.0-1.30","404","20.1.2020","13:40:52"
"563","<span style=""color:purple"">Grab</span>","68","main","d","1","4","2","1","html-keyboard-response","88","116299","0.0-6.0-1.31","404","20.1.2020","13:40:52"
