"rt","stimulus","key_press","test_part","expected_response","v_cond","v_wordNum","v_colNum","v_correct","trial_type","trial_index","time_elapsed","internal_node_id","id","date","time"
"601","<span style=""color:purple"">Straße</span>","68","main","d","2","8","2","1","html-keyboard-response","57","95149","0.0-6.0-1.16","401","20.1.2020","13:34:12"
"725","<span style=""color:green"">Tod</span>","87","main","w","1","3","1","1","html-keyboard-response","59","97404","0.0-6.0-1.17","401","20.1.2020","13:34:12"
"660","<span style=""color:green"">Schrank</span>","87","main","w","2","10","1","1","html-keyboard-response","61","99658","0.0-6.0-1.18","401","20.1.2020","13:34:12"
"538","<span style=""color:green"">Ekel</span>","87","main","w","1","6","1","1","html-keyboard-response","63","101911","0.0-6.0-1.19","401","20.1.2020","13:34:12"
"585","<span style=""color:blue"">Schuhe</span>","65","main","a","2","12","0","1","html-keyboard-response","65","104164","0.0-6.0-1.20","401","20.1.2020","13:34:12"
"642","<span style=""color:purple"">Pflanze</span>","68","main","d","2","2","2","1","html-keyboard-response","67","106417","0.0-6.0-1.21","401","20.1.2020","13:34:12"
"674","<span style=""color:purple"">Ebola</span>","68","main","d","1","13","2","1","html-keyboard-response","69","108674","0.0-6.0-1.22","401","20.1.2020","13:34:12"
"502","<span style=""color:purple"">Krieg</span>","68","main","d","1","1","2","1","html-keyboard-response","71","110929","0.0-6.0-1.23","401","20.1.2020","13:34:12"
"829","<span style=""color:blue"">Fenster</span>","65","main","a","2","15","0","1","html-keyboard-response","73","113182","0.0-6.0-1.24","401","20.1.2020","13:34:12"
"631","<span style=""color:green"">Bombe</span>","87","main","w","1","15","1","1","html-keyboard-response","75","115436","0.0-6.0-1.25","401","20.1.2020","13:34:12"
"566","<span style=""color:purple"">Flasche</span>","68","main","d","2","14","2","1","html-keyboard-response","77","117688","0.0-6.0-1.26","401","20.1.2020","13:34:12"
"645","<span style=""color:blue"">Papier</span>","65","main","a","2","0","0","1","html-keyboard-response","79","119940","0.0-6.0-1.27","401","20.1.2020","13:34:12"
"625","<span style=""color:blue"">Krankheit</span>","65","main","a","1","14","0","1","html-keyboard-response","81","122194","0.0-6.0-1.28","401","20.1.2020","13:34:12"
"667","<span style=""color:purple"">Mord</span>","68","main","d","1","4","2","1","html-keyboard-response","83","124447","0.0-6.0-1.29","401","20.1.2020","13:34:12"
"859","<span style=""color:blue"">Schulden</span>","65","main","a","1","5","0","1","html-keyboard-response","85","126701","0.0-6.0-1.30","401","20.1.2020","13:34:12"
"635","<span style=""color:green"">Haus</span>","87","main","w","2","1","1","1","html-keyboard-response","87","128954","0.0-6.0-1.31","401","20.1.2020","13:34:12"
