"rt","stimulus","key_press","test_part","expected_response","v_cond","v_wordNum","v_colNum","v_correct","trial_type","trial_index","time_elapsed","internal_node_id","id","date","time"
"528","<span style=""color:green"">Schal</span>","87","main","w","2","13","1","1","html-keyboard-response","38","481076","0.0-6.0-1.7","305","7.1.2020","19:09:02"
"544","<span style=""color:blue"">Krankheit</span>","65","main","a","1","14","0","1","html-keyboard-response","40","483347","0.0-6.0-1.8","305","7.1.2020","19:09:02"
"554","<span style=""color:purple"">Ekel</span>","68","main","d","1","7","2","1","html-keyboard-response","42","485627","0.0-6.0-1.9","305","7.1.2020","19:09:02"
"548","<span style=""color:green"">Mord</span>","87","main","w","1","0","1","1","html-keyboard-response","44","487897","0.0-6.0-1.10","305","7.1.2020","19:09:02"
"589","<span style=""color:green"">Pflanze</span>","87","main","w","2","1","1","1","html-keyboard-response","46","490177","0.0-6.0-1.11","305","7.1.2020","19:09:02"
"550","<span style=""color:purple"">Ebola</span>","68","main","d","1","13","2","1","html-keyboard-response","48","492439","0.0-6.0-1.12","305","7.1.2020","19:09:02"
"526","<span style=""color:purple"">Straße</span>","68","main","d","2","11","2","1","html-keyboard-response","50","494697","0.0-6.0-1.13","305","7.1.2020","19:09:02"
"452","<span style=""color:blue"">Schulden</span>","65","main","a","1","2","0","1","html-keyboard-response","52","496976","0.0-6.0-1.14","305","7.1.2020","19:09:02"
"585","<span style=""color:blue"">Stuhl</span>","65","main","a","2","3","0","1","html-keyboard-response","54","499257","0.0-6.0-1.15","305","7.1.2020","19:09:02"
"529","<span style=""color:green"">Diebstahl</span>","87","main","w","1","9","1","1","html-keyboard-response","56","501527","0.0-6.0-1.16","305","7.1.2020","19:09:02"
"701","<span style=""color:purple"">Krieg</span>","68","main","d","1","1","2","1","html-keyboard-response","58","503797","0.0-6.0-1.17","305","7.1.2020","19:09:02"
"646","<span style=""color:purple"">Papier</span>","68","main","d","2","2","2","1","html-keyboard-response","60","506077","0.0-6.0-1.18","305","7.1.2020","19:09:02"
"603","<span style=""color:purple"">Schrank</span>","68","main","d","2","8","2","1","html-keyboard-response","62","508347","0.0-6.0-1.19","305","7.1.2020","19:09:02"
"496","<span style=""color:green"">Bombe</span>","87","main","w","1","15","1","1","html-keyboard-response","64","510616","0.0-6.0-1.20","305","7.1.2020","19:09:02"
"624","<span style=""color:green"">Stein</span>","87","main","w","2","7","1","1","html-keyboard-response","66","512897","0.0-6.0-1.21","305","7.1.2020","19:09:02"
"591","<span style=""color:green"">Grab</span>","87","main","w","1","3","1","1","html-keyboard-response","68","515167","0.0-6.0-1.22","305","7.1.2020","19:09:02"
"706","<span style=""color:blue"">Stress</span>","65","main","a","1","5","0","1","html-keyboard-response","70","517457","0.0-6.0-1.23","305","7.1.2020","19:09:02"
"577","<span style=""color:blue"">Panik</span>","65","main","a","1","11","0","1","html-keyboard-response","72","519747","0.0-6.0-1.24","305","7.1.2020","19:09:02"
"664","<span style=""color:blue"">Lampe</span>","65","main","a","2","9","0","1","html-keyboard-response","74","522007","0.0-6.0-1.25","305","7.1.2020","19:09:02"
"628","<span style=""color:blue"">Haus</span>","65","main","a","2","6","0","1","html-keyboard-response","76","524295","0.0-6.0-1.26","305","7.1.2020","19:09:02"
"600","<span style=""color:blue"">Fenster</span>","65","main","a","2","15","0","1","html-keyboard-response","78","526556","0.0-6.0-1.27","305","7.1.2020","19:09:02"
"600","<span style=""color:green"">Hunger</span>","87","main","w","1","12","1","1","html-keyboard-response","80","528836","0.0-6.0-1.28","305","7.1.2020","19:09:02"
"632","<span style=""color:green"">Prüfung</span>","87","main","w","1","6","1","1","html-keyboard-response","82","531101","0.0-6.0-1.29","305","7.1.2020","19:09:02"
"733","<span style=""color:blue"">Flasche</span>","65","main","a","2","12","0","1","html-keyboard-response","84","533367","0.0-6.0-1.30","305","7.1.2020","19:09:02"
"689","<span style=""color:purple"">Tür</span>","68","main","d","2","5","2","1","html-keyboard-response","86","535637","0.0-6.0-1.31","305","7.1.2020","19:09:02"
