"rt","stimulus","key_press","test_part","expected_response","v_cond","v_wordNum","v_colNum","v_correct","trial_type","trial_index","time_elapsed","internal_node_id","id","date","time"
"440","<span style=""color:green"">Haus</span>","87","main","w","2","1","1","1","html-keyboard-response","34","134387","0.0-6.0-1.5","102","13.1.2020","13:18:05"
"608","<span style=""color:green"">Zerstörung</span>","87","main","w","1","9","1","1","html-keyboard-response","36","136645","0.0-6.0-1.6","102","13.1.2020","13:18:05"
"485","<span style=""color:green"">Stein</span>","87","main","w","2","4","1","1","html-keyboard-response","38","138902","0.0-6.0-1.7","102","13.1.2020","13:18:05"
"417","<span style=""color:blue"">Panik</span>","65","main","a","1","11","0","1","html-keyboard-response","40","141159","0.0-6.0-1.8","102","13.1.2020","13:18:05"
"452","<span style=""color:purple"">Papier</span>","68","main","d","2","2","2","1","html-keyboard-response","42","143414","0.0-6.0-1.9","102","13.1.2020","13:18:05"
"441","<span style=""color:blue"">Schrank</span>","65","main","a","2","9","0","1","html-keyboard-response","44","145667","0.0-6.0-1.10","102","13.1.2020","13:18:05"
"592","<span style=""color:blue"">Anker</span>","65","main","a","2","0","0","1","html-keyboard-response","46","147922","0.0-6.0-1.11","102","13.1.2020","13:18:05"
"403","<span style=""color:green"">Flasche</span>","87","main","w","2","13","1","1","html-keyboard-response","48","150174","0.0-6.0-1.12","102","13.1.2020","13:18:05"
"478","<span style=""color:blue"">Schal</span>","65","main","a","2","12","0","1","html-keyboard-response","50","152429","0.0-6.0-1.13","102","13.1.2020","13:18:05"
"615","<span style=""color:blue"">Fenster</span>","65","main","a","2","15","0","1","html-keyboard-response","52","154682","0.0-6.0-1.14","102","13.1.2020","13:18:05"
"568","<span style=""color:purple"">Schulden</span>","68","main","d","1","4","2","1","html-keyboard-response","54","156936","0.0-6.0-1.15","102","13.1.2020","13:18:05"
"433","<span style=""color:purple"">Fahrzeug</span>","68","main","d","2","5","2","1","html-keyboard-response","56","159188","0.0-6.0-1.16","102","13.1.2020","13:18:05"
"497","<span style=""color:blue"">Tod</span>","65","main","a","1","5","0","1","html-keyboard-response","58","161441","0.0-6.0-1.17","102","13.1.2020","13:18:05"
"428","<span style=""color:purple"">Ekel</span>","68","main","d","1","7","2","1","html-keyboard-response","60","163695","0.0-6.0-1.18","102","13.1.2020","13:18:05"
"663","<span style=""color:purple"">Schuhe</span>","68","main","d","2","14","2","1","html-keyboard-response","62","165947","0.0-6.0-1.19","102","13.1.2020","13:18:05"
"494","<span style=""color:purple"">Mord</span>","68","main","d","1","1","2","1","html-keyboard-response","64","168202","0.0-6.0-1.20","102","13.1.2020","13:18:05"
"598","<span style=""color:blue"">Pflanze</span>","65","main","a","2","3","0","1","html-keyboard-response","66","170454","0.0-6.0-1.21","102","13.1.2020","13:18:05"
"469","<span style=""color:purple"">Hunger</span>","68","main","d","1","13","2","1","html-keyboard-response","68","172706","0.0-6.0-1.22","102","13.1.2020","13:18:05"
"572","<span style=""color:blue"">Krieg</span>","65","main","a","1","2","0","1","html-keyboard-response","70","174960","0.0-6.0-1.23","102","13.1.2020","13:18:05"
"674","<span style=""color:green"">Diebstahl</span>","87","main","w","1","6","1","1","html-keyboard-response","72","177214","0.0-6.0-1.24","102","13.1.2020","13:18:05"
"566","<span style=""color:purple"">Tür</span>","68","main","d","2","8","2","1","html-keyboard-response","74","179468","0.0-6.0-1.25","102","13.1.2020","13:18:05"
"549","<span style=""color:blue"">Prüfung</span>","65","main","a","1","8","0","1","html-keyboard-response","76","181722","0.0-6.0-1.26","102","13.1.2020","13:18:05"
"503","<span style=""color:green"">Stuhl</span>","87","main","w","2","7","1","1","html-keyboard-response","78","183975","0.0-6.0-1.27","102","13.1.2020","13:18:05"
"548","<span style=""color:green"">Krankheit</span>","87","main","w","1","15","1","1","html-keyboard-response","80","186226","0.0-6.0-1.28","102","13.1.2020","13:18:05"
"424","<span style=""color:green"">Stadt</span>","87","main","w","2","10","1","1","html-keyboard-response","82","188481","0.0-6.0-1.29","102","13.1.2020","13:18:05"
"474","<span style=""color:green"">Ebola</span>","87","main","w","1","12","1","1","html-keyboard-response","84","190733","0.0-6.0-1.30","102","13.1.2020","13:18:05"
"482","<span style=""color:green"">Stress</span>","87","main","w","1","0","1","1","html-keyboard-response","86","192988","0.0-6.0-1.31","102","13.1.2020","13:18:05"
